month,lgcode,n
202310,23228,243
202310,23229,12479
202310,23229,12479
202310,23230,20128
202310,23230,20128
202310,23231,71608
202310,23231,71608
202310,23232,33625
202310,23232,33625
202310,23233,8181
202310,23233,8181
202310,23234,2580
202310,23234,2580
202310,23235,13898
202310,23235,13898
202310,23236,7211
202310,23236,7211
202310,23237,2907
202310,23237,2907
202310,23238,97276
202310,23238,97276
202310,23302,2250
202310,23302,2250
202310,23342,4599
202310,23342,4599
202310,23361,394
202310,23361,394
202310,23362,1297
202310,23362,1297
202310,23424,85
202310,23424,85
202310,23425,1398
202310,23425,1398
202310,23427,230
202310,23427,230
202310,23441,2336
202310,23441,2336
202310,23442,6354
202310,23442,6354
202310,23445,18858
202310,23445,18858
202310,23446,37966
202310,23446,37966
202310,23447,4547
202310,23447,4547
202310,23501,46185
202310,23501,46185
202310,23561,42234
202310,23561,42234
202310,23562,2612
202310,23562,2612
202310,23563,16658
202310,23563,16658
202310,24201,188455
202310,24201,188455
202310,24202,60817
202310,24202,60817
202310,24203,292509
202310,24203,292509
202310,24204,65816
202310,24204,65816
202310,24205,198132
202310,24205,198132
202310,24207,202344
202310,24207,202344
202310,24208,38760
202310,24208,38760
202310,24209,5324
202310,24209,5324
202310,24210,48804
202310,24210,48804
202310,24211,124434
202310,24211,124434
202310,24212,24338
202310,24212,24338
202310,24214,54501
202310,24214,54501
202310,24215,60075
202310,24215,60075
202310,24216,183070
202310,24216,183070
202310,24303,326
202310,24303,326
202310,24324,18927
202310,24324,18927
202310,24341,15606
202310,24341,15606
202310,24343,4197
202310,24343,4197
202310,24344,703
202310,24344,703
202310,24441,2333
202310,24441,2333
202310,24442,8072
202310,24442,8072
202310,24443,12291
202310,24443,12291
202310,24461,1960
202310,24461,1960
202310,24470,235
202310,24470,235
202310,24471,4080
202310,24471,4080
202310,24472,2368
202310,24472,2368
202310,24543,20446
202310,24543,20446
202310,24561,10585
202310,24561,10585
202310,24562,16528
202310,24562,16528
202310,25201,300799
202310,25201,300799
202310,25202,94208
202310,25202,94208
202310,25203,138194
202310,25203,138194
202310,25204,60290
202310,25204,60290
202310,25206,118728
202310,25206,118728
202310,25207,56433
202310,25207,56433
202310,25208,29155
202310,25208,29155
202310,25209,186903
202310,25209,186903
202310,25210,56063
202310,25210,56063
202310,25211,16951
202310,25211,16951
202310,25212,194191
202310,25212,194191
202310,25213,95776
202310,25213,95776
202310,25214,58279
202310,25214,58279
202310,25383,56880
202310,25383,56880
202310,25384,37246
202310,25384,37246
202310,25425,896
202310,25425,896
202310,25441,773
202310,25441,773
202310,25442,24112
202310,25442,24112
202310,25443,18724
202310,25443,18724
202310,26101,100639
202310,26101,100639
202310,26102,174076
202310,26102,174076
202310,26103,433464
202310,26103,433464
202310,26104,179586
202310,26104,179586
202310,26105,458746
202310,26105,458746
202310,26106,354029
202310,26106,354029
202310,26107,122759
202310,26107,122759
202310,26108,242987
202310,26108,242987
202310,26109,205491
202310,26109,205491
202310,26110,21015
202310,26110,21015
202310,26111,36744
202310,26111,36744
202310,26201,34677
202310,26201,34677
202310,26202,76122
202310,26202,76122
202310,26203,6999
202310,26203,6999
202310,26204,86399
202310,26204,86399
202310,26205,83963
202310,26205,83963
202310,26206,81088
202310,26206,81088
202310,26207,10364
202310,26207,10364
202310,26208,5681
202310,26208,5681
202310,26209,18255
202310,26209,18255
202310,26210,20914
202310,26210,20914
202310,26211,6391
202310,26211,6391
202310,26212,43633
202310,26212,43633
202310,26213,73942
202310,26213,73942
202310,26214,28382
202310,26214,28382
202310,26303,7614
202310,26303,7614
202310,26322,9355
202310,26322,9355
202310,26343,139
202310,26343,139
202310,26344,5918
202310,26344,5918
202310,26364,20315
202310,26364,20315
202310,26365,7521
202310,26365,7521
202310,26366,2966
202310,26366,2966
202310,26367,66804
202310,26367,66804
202310,26407,232024
202310,26407,232024
202310,26463,29283
202310,26463,29283
202310,26465,8693
202310,26465,8693
202310,27102,46848
202310,27102,46848
202310,27103,37667
202310,27103,37667
202310,27104,818835
202310,27104,818835
202310,27106,364106
202310,27106,364106
202310,27107,123969
202310,27107,123969
202310,27108,9539
202310,27108,9539
202310,27109,223560
202310,27109,223560
202310,27111,153111
202310,27111,153111
202310,27113,10732
202310,27113,10732
202310,27114,5385
202310,27114,5385
202310,27115,4895
202310,27115,4895
202310,27116,7295
202310,27116,7295
202310,27117,7344
202310,27117,7344
202310,27118,5133
202310,27118,5133
202310,27119,8869
202310,27119,8869
202310,27120,34102
202310,27120,34102
202310,27121,71807
202310,27121,71807
202310,27122,5684
202310,27122,5684
202310,27123,42726
202310,27123,42726
202310,27124,38158
202310,27124,38158
202310,27125,269670
202310,27125,269670
202310,27126,6658
202310,27126,6658
202310,27127,506023
202310,27127,506023
202310,27128,882965
202310,27128,882965
202310,27141,90912
202310,27141,90912
202310,27142,8540
202310,27142,8540
202310,27143,4060
202310,27143,4060
202310,27144,11788
202310,27144,11788
202310,27145,37962
202310,27145,37962
202310,27146,12890
202310,27146,12890
202310,27147,2020
202310,27147,2020
202310,27202,95361
202310,27202,95361
202310,27203,51093
202310,27203,51093
202310,27204,45123
202310,27204,45123
202310,27205,254213
202310,27205,254213
202310,27206,14356
202310,27206,14356
202310,27207,36299
202310,27207,36299
202310,27208,19373
202310,27208,19373
202310,27209,10506
202310,27209,10506
202310,27210,62291
202310,27210,62291
202310,27211,44028
202310,27211,44028
202310,27212,15171
202310,27212,15171
202310,27213,92238
202310,27213,92238
202310,27214,18110
202310,27214,18110
202310,27215,19868
202310,27215,19868
202310,27216,34697
202310,27216,34697
202310,27217,4626
202310,27217,4626
202310,27218,8381
202310,27218,8381
202310,27219,22966
202310,27219,22966
202310,27220,39263
202310,27220,39263
202310,27221,1000
202310,27221,1000
202310,27222,16436
202310,27222,16436
202310,27223,15988
202310,27223,15988
202310,27224,3063
202310,27224,3063
202310,27225,24470
202310,27225,24470
202310,27226,4187
202310,27226,4187
202310,27227,66562
202310,27227,66562
202310,27228,29892
202310,27228,29892
202310,27229,6156
202310,27229,6156
202310,27230,15380
202310,27230,15380
202310,27231,5500
202310,27231,5500
202310,27232,4651
202310,27232,4651
202310,27301,6016
202310,27301,6016
202310,27321,2673
202310,27321,2673
202310,27322,58814
202310,27322,58814
202310,27341,437
202310,27341,437
202310,27361,2359
202310,27361,2359
202310,27362,146
202310,27362,146
202310,27366,47462
202310,27366,47462
202310,27381,4512
202310,27381,4512
202310,27382,9996
202310,27382,9996
202310,27383,4234
202310,27383,4234
202310,28101,50809
202310,28101,50809
202310,28102,86220
202310,28102,86220
202310,28105,49656
202310,28105,49656
202310,28106,31265
202310,28106,31265
202310,28107,81144
202310,28107,81144
202310,28108,47255
202310,28108,47255
202310,28109,230360
202310,28109,230360
202310,28110,587702
202310,28110,587702
202310,28111,54041
202310,28111,54041
202310,28201,275811
202310,28201,275811
202310,28202,90702
202310,28202,90702
202310,28203,54878
202310,28203,54878
202310,28204,341138
202310,28204,341138
202310,28205,39497
202310,28205,39497
202310,28206,11234
202310,28206,11234
202310,28207,25944
202310,28207,25944
202310,28208,22121
202310,28208,22121
202310,28209,73933
202310,28209,73933
202310,28210,29777
202310,28210,29777
202310,28212,31574
202310,28212,31574
202310,28213,28954
202310,28213,28954
202310,28214,96613
202310,28214,96613
202310,28215,545890
202310,28215,545890
202310,28216,13837
202310,28216,13837
202310,28217,25501
202310,28217,25501
202310,28218,44458
202310,28218,44458
202310,28219,51727
202310,28219,51727
202310,28220,41113
202310,28220,41113
202310,28221,120953
202310,28221,120953
202310,28222,45251
202310,28222,45251
202310,28223,92951
202310,28223,92951
202310,28224,124216
202310,28224,124216
202310,28225,101889
202310,28225,101889
202310,28226,501837
202310,28226,501837
202310,28227,31566
202310,28227,31566
202310,28228,171182
202310,28228,171182
202310,28229,33480
202310,28229,33480
202310,28301,42621
202310,28301,42621
202310,28365,26297
202310,28365,26297
202310,28381,2742
202310,28381,2742
202310,28382,4902
202310,28382,4902
202310,28442,11287
202310,28442,11287
202310,28443,8040
202310,28443,8040
202310,28446,20258
202310,28446,20258
202310,28464,4891
202310,28464,4891
202310,28481,17954
202310,28481,17954
202310,28501,41754
202310,28501,41754
202310,28585,40048
202310,28585,40048
202310,28586,31234
202310,28586,31234
202310,29201,635962
202310,29201,635962
202310,29202,2697
202310,29202,2697
202310,29203,13711
202310,29203,13711
202310,29204,80891
202310,29204,80891
202310,29205,85528
202310,29205,85528
202310,29206,79664
202310,29206,79664
202310,29207,29584
202310,29207,29584
202310,29208,13334
202310,29208,13334
202310,29209,24607
202310,29209,24607
202310,29210,2551
202310,29210,2551
202310,29211,25429
202310,29211,25429
202310,29212,66875
202310,29212,66875
202310,29322,6745
202310,29322,6745
202310,29342,9637
202310,29342,9637
202310,29343,13029
202310,29343,13029
202310,29344,38123
202310,29344,38123
202310,29345,382
202310,29345,382
202310,29361,1486
202310,29361,1486
202310,29362,287
202310,29362,287
202310,29363,12244
202310,29363,12244
202310,29385,20641
202310,29385,20641
202310,29386,11854
202310,29386,11854
202310,29401,22273
202310,29401,22273
202310,29402,48087
202310,29402,48087
202310,29424,44
202310,29424,44
202310,29425,802
202310,29425,802
202310,29426,25477
202310,29426,25477
202310,29427,1254
202310,29427,1254
202310,29441,27181
202310,29441,27181
202310,29442,32204
202310,29442,32204
202310,29443,3007
202310,29443,3007
202310,29444,33277
202310,29444,33277
202310,29446,12898
202310,29446,12898
202310,29447,1931
202310,29447,1931
202310,29449,24304
202310,29449,24304
202310,29450,9327
202310,29450,9327
202310,29451,21777
202310,29451,21777
202310,29452,12797
202310,29452,12797
202310,29453,4760
202310,29453,4760
202310,30201,147284
202310,30201,147284
202310,30202,8085
202310,30202,8085
202310,30203,16137
202310,30203,16137
202310,30204,2419
202310,30204,2419
202310,30205,1145
202310,30205,1145
202310,30206,86940
202310,30206,86940
202310,30207,22364
202310,30207,22364
202310,30208,17624
202310,30208,17624
202310,30209,18025
202310,30209,18025
202310,30304,13850
202310,30304,13850
202310,30341,37953
202310,30341,37953
202310,30343,36250
202310,30343,36250
202310,30344,124599
202310,30344,124599
202310,30361,2273
202310,30361,2273
202310,30362,1895
202310,30362,1895
202310,30366,23312
202310,30366,23312
202310,30381,2633
202310,30381,2633
202310,30382,2091
202310,30382,2091
202310,30383,12252
202310,30383,12252
202310,30390,7878
202310,30390,7878
202310,30391,4575
202310,30391,4575
202310,30392,13115
202310,30392,13115
202310,30401,141122
202310,30401,141122
202310,30404,17163
202310,30404,17163
202310,30406,39035
202310,30406,39035
202310,30421,50180
202310,30421,50180
202310,30422,15926
202310,30422,15926
202310,30424,3463
202310,30424,3463
202310,30427,1545
202310,30427,1545
202310,30428,21213
202310,30428,21213
202310,31201,146050
202310,31201,146050
202310,31202,68038
202310,31202,68038
202310,31203,35589
202310,31203,35589
202310,31204,20765
202310,31204,20765
202310,31302,35626
202310,31302,35626
202310,31325,13151
202310,31325,13151
202310,31328,3223
202310,31328,3223
202310,31329,7614
202310,31329,7614
202310,31364,9199
202310,31364,9199
202310,31370,36446
202310,31370,36446
202310,31371,40392
202310,31371,40392
202310,31372,27716
202310,31372,27716
202310,31384,610
202310,31384,610
202310,31386,43825
202310,31386,43825
202310,31389,21183
202310,31389,21183
202310,31390,36919
202310,31390,36919
202310,31401,10555
202310,31401,10555
202310,31402,5452
202310,31402,5452
202310,31403,17525
202310,31403,17525
202310,32201,212549
202310,32201,212549
202310,32202,70346
202310,32202,70346
202310,32203,300306
202310,32203,300306
202310,32204,27122
202310,32204,27122
202310,32205,25688
202310,32205,25688
202310,32206,72119
202310,32206,72119
202310,32207,47220
202310,32207,47220
202310,32209,61291
202310,32209,61291
202310,32343,28428
202310,32343,28428
202310,32386,14983
202310,32386,14983
202310,32441,8921
202310,32441,8921
202310,32448,3769
202310,32448,3769
202310,32449,13983
202310,32449,13983
202310,32501,35882
202310,32501,35882
202310,32505,18214
202310,32505,18214
202310,32525,1815
202310,32525,1815
202310,32526,2943
202310,32526,2943
202310,32528,10136
202310,32528,10136
202310,33101,521039
202310,33101,521039
202310,33102,9177
202310,33102,9177
202310,33103,13006
202310,33103,13006
202310,33104,17186
202310,33104,17186
202310,33202,154437
202310,33202,154437
202310,33203,48547
202310,33203,48547
202310,33204,46072
202310,33204,46072
202310,33205,58164
202310,33205,58164
202310,33207,8637
202310,33207,8637
202310,33208,25483
202310,33208,25483
202310,33209,25799
202310,33209,25799
202310,33210,24770
202310,33210,24770
202310,33211,17308
202310,33211,17308
202310,33212,69506
202310,33212,69506
202310,33213,37410
202310,33213,37410
202310,33214,250510
202310,33214,250510
202310,33215,75986
202310,33215,75986
202310,33216,10940
202310,33216,10940
202310,33346,6691
202310,33346,6691
202310,33423,13270
202310,33423,13270
202310,33445,2959
202310,33445,2959
202310,33461,8493
202310,33461,8493
202310,33586,13680
202310,33586,13680
202310,33606,33684
202310,33606,33684
202310,33622,1670
202310,33622,1670
202310,33623,4263
202310,33623,4263
202310,33643,25104
202310,33643,25104
202310,33663,11022
202310,33663,11022
202310,33666,11671
202310,33666,11671
202310,33681,39295
202310,33681,39295
202310,34101,460279
202310,34101,460279
202310,34102,26523
202310,34102,26523
202310,34103,138874
202310,34103,138874
202310,34104,26708
202310,34104,26708
202310,34105,26900
202310,34105,26900
202310,34106,15970
202310,34106,15970
202310,34107,3227
202310,34107,3227
202310,34108,16702
202310,34108,16702
202310,34202,131789
202310,34202,131789
202310,34203,49003
202310,34203,49003
202310,34204,121034
202310,34204,121034
202310,34205,111813
202310,34205,111813
202310,34207,109485
202310,34207,109485
202310,34208,12254
202310,34208,12254
202310,34209,61371
202310,34209,61371
202310,34210,140208
202310,34210,140208
202310,34211,14211
202310,34211,14211
202310,34212,115701
202310,34212,115701
202310,34213,399231
202310,34213,399231
202310,34214,43284
202310,34214,43284
202310,34215,3299
202310,34215,3299
202310,34302,2293
202310,34302,2293
202310,34304,1576
202310,34304,1576
202310,34307,578
202310,34307,578
202310,34309,8064
202310,34309,8064
202310,34368,22734
202310,34368,22734
202310,34369,62565
202310,34369,62565
202310,34431,929
202310,34431,929
202310,34462,105829
202310,34462,105829
202310,34545,47444
202310,34545,47444
202310,35201,208291
202310,35201,208291
202310,35202,49912
202310,35202,49912
202310,35203,202278
202310,35203,202278
202310,35204,121550
202310,35204,121550
202310,35206,45256
202310,35206,45256
202310,35207,25610
202310,35207,25610
202310,35208,65953
202310,35208,65953
202310,35210,6256
202310,35210,6256
202310,35211,78650
202310,35211,78650
202310,35212,14527
202310,35212,14527
202310,35213,32642
202310,35213,32642
202310,35215,87779
202310,35215,87779
202310,35216,103337
202310,35216,103337
202310,35305,25466
202310,35305,25466
202310,35321,5727
202310,35321,5727
202310,35341,13172
202310,35341,13172
202310,35343,1486
202310,35343,1486
202310,35344,490
202310,35344,490
202310,35502,41521
202310,35502,41521
202310,36201,97353
202310,36201,97353
202310,36202,228465
202310,36202,228465
202310,36203,16616
202310,36203,16616
202310,36204,49643
202310,36204,49643
202310,36205,7422
202310,36205,7422
202310,36206,22905
202310,36206,22905
202310,36207,32222
202310,36207,32222
202310,36208,69735
202310,36208,69735
202310,36301,9222
202310,36301,9222
202310,36302,2573
202310,36302,2573
202310,36341,1437
202310,36341,1437
202310,36342,10990
202310,36342,10990
202310,36368,22896
202310,36368,22896
202310,36383,2423
202310,36383,2423
202310,36387,20448
202310,36387,20448
202310,36388,16649
202310,36388,16649
202310,36401,3750
202310,36401,3750
202310,36402,3196
202310,36402,3196
202310,36403,3913
202310,36403,3913
202310,36404,59041
202310,36404,59041
202310,36405,26997
202310,36405,26997
202310,36468,15382
202310,36468,15382
202310,36489,5626
202310,36489,5626
202310,37201,209357
202310,37201,209357
202310,37202,51197
202310,37202,51197
202310,37203,27544
202310,37203,27544
202310,37204,28503
202310,37204,28503
202310,37205,40416
202310,37205,40416
202310,37206,33993
202310,37206,33993
202310,37207,20614
202310,37207,20614
202310,37208,53684
202310,37208,53684
202310,37322,9137
202310,37322,9137
202310,37324,36968
202310,37324,36968
202310,37341,6027
202310,37341,6027
202310,37364,13384
202310,37364,13384
202310,37386,50059
202310,37386,50059
202310,37387,19323
202310,37387,19323
202310,37403,42687
202310,37403,42687
202310,37404,5819
202310,37404,5819
202310,37406,69905
202310,37406,69905
202310,38201,289010
202310,38201,289010
202310,38202,223290
202310,38202,223290
202310,38203,66777
202310,38203,66777
202310,38204,8302
202310,38204,8302
202310,38205,51189
202310,38205,51189
202310,38206,61776
202310,38206,61776
202310,38207,28687
202310,38207,28687
202310,38210,57633
202310,38210,57633
202310,38213,35089
202310,38213,35089
202310,38214,21947
202310,38214,21947
202310,38215,14210
202310,38215,14210
202310,38356,1413
202310,38356,1413
202310,38386,59510
202310,38386,59510
202310,38401,4706
202310,38401,4706
202310,38402,21872
202310,38402,21872
202310,38422,40030
202310,38422,40030
202310,38442,28790
202310,38442,28790
202310,38484,2439
202310,38484,2439
202310,38488,11767
202310,38488,11767
202310,38506,18202
202310,38506,18202
202310,39201,221941
202310,39201,221941
202310,39202,25245
202310,39202,25245
202310,39203,4215
202310,39203,4215
202310,39204,39578
202310,39204,39578
202310,39205,4718
202310,39205,4718
202310,39206,26297
202310,39206,26297
202310,39208,10273
202310,39208,10273
202310,39209,30199
202310,39209,30199
202310,39210,45289
202310,39210,45289
202310,39211,26332
202310,39211,26332
202310,39212,15288
202310,39212,15288
202310,39301,1745
202310,39301,1745
202310,39302,82
202310,39302,82
202310,39303,12432
202310,39303,12432
202310,39304,3602
202310,39304,3602
202310,39305,22462
202310,39305,22462
202310,39306,1479
202310,39306,1479
202310,39307,19966
202310,39307,19966
202310,39341,3162
202310,39341,3162
202310,39344,5898
202310,39344,5898
202310,39363,13566
202310,39363,13566
202310,39364,421
202310,39364,421
202310,39386,20057
202310,39386,20057
202310,39387,13143
202310,39387,13143
202310,39401,18728
202310,39401,18728
202310,39402,8731
202310,39402,8731
202310,39403,15235
202310,39403,15235
202310,39405,10482
202310,39405,10482
202310,39410,4954
202310,39410,4954
202310,39411,12342
202310,39411,12342
202310,39412,63674
202310,39412,63674
202310,39424,1487
202310,39424,1487
202310,39428,41718
202310,39428,41718
202310,40101,45808
202310,40101,45808
202310,40103,23600
202310,40103,23600
202310,40105,4693
202310,40105,4693
202310,40106,210497
202310,40106,210497
202310,40107,27264
202310,40107,27264
202310,40108,25250
202310,40108,25250
202310,40109,15975
202310,40109,15975
202310,40131,121650
202310,40131,121650
202310,40132,515572
202310,40132,515572
202310,40133,468427
202310,40133,468427
202310,40134,9206
202310,40134,9206
202310,40135,36479
202310,40135,36479
202310,40136,2145
202310,40136,2145
202310,40137,35468
202310,40137,35468
202310,40202,38930
202310,40202,38930
202310,40203,155276
202310,40203,155276
202310,40204,13554
202310,40204,13554
202310,40205,61559
202310,40205,61559
202310,40206,38845
202310,40206,38845
202310,40207,24357
202310,40207,24357
202310,40210,28373
202310,40210,28373
202310,40211,15966
202310,40211,15966
202310,40212,27202
202310,40212,27202
202310,40213,9961
202310,40213,9961
202310,40214,41730
202310,40214,41730
202310,40215,1250
202310,40215,1250
202310,40216,23085
202310,40216,23085
202310,40217,27775
202310,40217,27775
202310,40218,13892
202310,40218,13892
202310,40219,7931
202310,40219,7931
202310,40220,101699
202310,40220,101699
202310,40221,81915
202310,40221,81915
202310,40223,13639
202310,40223,13639
202310,40224,51730
202310,40224,51730
202310,40225,98970
202310,40225,98970
202310,40226,26727
202310,40226,26727
202310,40227,18569
202310,40227,18569
202310,40228,63511
202310,40228,63511
202310,40229,55428
202310,40229,55428
202310,40230,76490
202310,40230,76490
202310,40231,23545
202310,40231,23545
202310,40341,8316
202310,40341,8316
202310,40342,9004
202310,40342,9004
202310,40343,1725
202310,40343,1725
202310,40344,646
202310,40344,646
202310,40345,5706
202310,40345,5706
202310,40348,2023
202310,40348,2023
202310,40349,7824
202310,40349,7824
202310,40381,48436
202310,40381,48436
202310,40382,3815
202310,40382,3815
202310,40383,3460
202310,40383,3460
202310,40384,6036
202310,40384,6036
202310,40401,4222
202310,40401,4222
202310,40402,10480
202310,40402,10480
202310,40421,13895
202310,40421,13895
202310,40447,11800
202310,40447,11800
202310,40448,3585
202310,40448,3585
202310,40503,774
202310,40503,774
202310,40522,14141
202310,40522,14141
202310,40544,4023
202310,40544,4023
202310,40601,25656
202310,40601,25656
202310,40602,32087
202310,40602,32087
202310,40604,1428
202310,40604,1428
202310,40605,11512
202310,40605,11512
202310,40608,45230
202310,40608,45230
202310,40609,13217
202310,40609,13217
202310,40610,5675
202310,40610,5675
202310,40621,6896
202310,40621,6896
202310,40625,12376
202310,40625,12376
202310,40642,194
202310,40642,194
202310,40646,17779
202310,40646,17779
202310,40647,5871
202310,40647,5871
202310,41201,235079
202310,41201,235079
202310,41202,125901
202310,41202,125901
202310,41203,37408
202310,41203,37408
202310,41204,22344
202310,41204,22344
202310,41205,18457
202310,41205,18457
202310,41206,92605
202310,41206,92605
202310,41207,50800
202310,41207,50800
202310,41208,8615
202310,41208,8615
202310,41209,24914
202310,41209,24914
202310,41210,65715
202310,41210,65715
202310,41327,25039
202310,41327,25039
202310,41341,6896
202310,41341,6896
202310,41345,1240
202310,41345,1240
202310,41346,5387
202310,41346,5387
202310,41387,12180
202310,41387,12180
202310,41401,23277
202310,41401,23277
202310,41423,554
202310,41423,554
202310,41424,6998
202310,41424,6998
202310,41425,45838
202310,41425,45838
202310,41441,54745
202310,41441,54745
202310,42201,282464
202310,42201,282464
202310,42202,262033
202310,42202,262033
202310,42203,45519
202310,42203,45519
202310,42204,31711
202310,42204,31711
202310,42205,41277
202310,42205,41277
202310,42207,37572
202310,42207,37572
202310,42208,9154
202310,42208,9154
202310,42209,15312
202310,42209,15312
202310,42210,12115
202310,42210,12115
202310,42211,18128
202310,42211,18128
202310,42212,51119
202310,42212,51119
202310,42213,25842
202310,42213,25842
202310,42214,9404
202310,42214,9404
202310,42307,1502
202310,42307,1502
202310,42308,1967
202310,42308,1967
202310,42321,20642
202310,42321,20642
202310,42322,3725
202310,42322,3725
202310,42323,10049
202310,42323,10049
202310,42383,769
202310,42383,769
202310,42391,769
202310,42391,769
202310,42411,8529
202310,42411,8529
202310,43101,181274
202310,43101,181274
202310,43102,63702
202310,43102,63702
202310,43103,10900
202310,43103,10900
202310,43104,9664
202310,43104,9664
202310,43105,24839
202310,43105,24839
202310,43202,74426
202310,43202,74426
202310,43203,34293
202310,43203,34293
202310,43204,61744
202310,43204,61744
202310,43205,20336
202310,43205,20336
202310,43206,34038
202310,43206,34038
202310,43208,100968
202310,43208,100968
202310,43210,65718
202310,43210,65718
202310,43211,46196
202310,43211,46196
202310,43212,60392
202310,43212,60392
202310,43213,61288
202310,43213,61288
202310,43214,139236
202310,43214,139236
202310,43215,66592
202310,43215,66592
202310,43216,11264
202310,43216,11264
202310,43348,12867
202310,43348,12867
202310,43364,523
202310,43364,523
202310,43367,631
202310,43367,631
202310,43368,8148
202310,43368,8148
202310,43369,24958
202310,43369,24958
202310,43403,107445
202310,43403,107445
202310,43404,12271
202310,43404,12271
202310,43423,4576
202310,43423,4576
202310,43424,32832
202310,43424,32832
202310,43425,5417
202310,43425,5417
202310,43428,27371
202310,43428,27371
202310,43432,22976
202310,43432,22976
202310,43433,244022
202310,43433,244022
202310,43441,9042
202310,43441,9042
202310,43442,16580
202310,43442,16580
202310,43443,16052
202310,43443,16052
202310,43444,4949
202310,43444,4949
202310,43447,51121
202310,43447,51121
202310,43468,11772
202310,43468,11772
202310,43482,47438
202310,43482,47438
202310,43484,5249
202310,43484,5249
202310,43501,14990
202310,43501,14990
202310,43505,3078
202310,43505,3078
202310,43506,1654
202310,43506,1654
202310,43507,1920
202310,43507,1920
202310,43510,3851
202310,43510,3851
202310,43511,17741
202310,43511,17741
202310,43512,2100
202310,43512,2100
202310,43513,1155
202310,43513,1155
202310,43514,2203
202310,43514,2203
202310,43531,9813
202310,43531,9813
202310,44201,282973
202310,44201,282973
202310,44202,261786
202310,44202,261786
202310,44203,85788
202310,44203,85788
202310,44204,175138
202310,44204,175138
202310,44205,63036
202310,44205,63036
202310,44206,11048
202310,44206,11048
202310,44207,5854
202310,44207,5854
202310,44208,128372
202310,44208,128372
202310,44209,16308
202310,44209,16308
202310,44210,66314
202310,44210,66314
202310,44211,47836
202310,44211,47836
202310,44212,48143
202310,44212,48143
202310,44213,86372
202310,44213,86372
202310,44214,16070
202310,44214,16070
202310,44322,592
202310,44322,592
202310,44341,34426
202310,44341,34426
202310,44461,37566
202310,44461,37566
202310,44462,52481
202310,44462,52481
202310,45201,274818
202310,45201,274818
202310,45202,145980
202310,45202,145980
202310,45203,87116
202310,45203,87116
202310,45204,46071
202310,45204,46071
202310,45205,36333
202310,45205,36333
202310,45206,50005
202310,45206,50005
202310,45207,17072
202310,45207,17072
202310,45208,29614
202310,45208,29614
202310,45209,54198
202310,45209,54198
202310,45341,1206
202310,45341,1206
202310,45361,11836
202310,45361,11836
202310,45382,2341
202310,45382,2341
202310,45383,10283
202310,45383,10283
202310,45401,5756
202310,45401,5756
202310,45402,3899
202310,45402,3899
202310,45403,7591
202310,45403,7591
202310,45404,2299
202310,45404,2299
202310,45405,73555
202310,45405,73555
202310,45406,28815
202310,45406,28815
202310,45421,865
202310,45421,865
202310,45429,560
202310,45429,560
202310,45430,2541
202310,45430,2541
202310,45431,3489
202310,45431,3489
202310,45441,63274
202310,45441,63274
202310,45442,20400
202310,45442,20400
202310,45443,4198
202310,45443,4198
202310,46201,332774
202310,46201,332774
202310,46203,30894
202310,46203,30894
202310,46204,12595
202310,46204,12595
202310,46206,23370
202310,46206,23370
202310,46208,23684
202310,46208,23684
202310,46210,64682
202310,46210,64682
202310,46213,5596
202310,46213,5596
202310,46214,49199
202310,46214,49199
202310,46215,59927
202310,46215,59927
202310,46216,48767
202310,46216,48767
202310,46217,14533
202310,46217,14533
202310,46218,154355
202310,46218,154355
202310,46219,17293
202310,46219,17293
202310,46220,31724
202310,46220,31724
202310,46221,17775
202310,46221,17775
202310,46222,41201
202310,46222,41201
202310,46223,25798
202310,46223,25798
202310,46224,13325
202310,46224,13325
202310,46225,31536
202310,46225,31536
202310,46303,804
202310,46303,804
202310,46304,83
202310,46304,83
202310,46392,14258
202310,46392,14258
202310,46404,34274
202310,46404,34274
202310,46452,12875
202310,46452,12875
202310,46468,13530
202310,46468,13530
202310,46482,625
202310,46482,625
202310,46490,6894
202310,46490,6894
202310,46491,7432
202310,46491,7432
202310,46492,6962
202310,46492,6962
202310,46501,3704
202310,46501,3704
202310,46502,11803
202310,46502,11803
202310,46505,10322
202310,46505,10322
202310,46523,765
202310,46523,765
202310,46524,701
202310,46524,701
202310,46525,7339
202310,46525,7339
202310,46527,2945
202310,46527,2945
202310,46529,438
202310,46529,438
202310,46530,88
202310,46530,88
202310,46531,1467
202310,46531,1467
202310,46532,954
202310,46532,954
202310,46533,145
202310,46533,145
202310,46535,3248
202310,46535,3248
202310,47201,139756
202310,47201,139756
202310,47205,18837
202310,47205,18837
202310,47207,42686
202310,47207,42686
202310,47208,7918
202310,47208,7918
202310,47209,116800
202310,47209,116800
202310,47210,72470
202310,47210,72470
202310,47211,33895
202310,47211,33895
202310,47212,16444
202310,47212,16444
202310,47213,51102
202310,47213,51102
202310,47214,86189
202310,47214,86189
202310,47215,70442
202310,47215,70442
202310,47301,22343
202310,47301,22343
202310,47302,21761
202310,47302,21761
202310,47303,9943
202310,47303,9943
202310,47306,43200
202310,47306,43200
202310,47308,176937
202310,47308,176937
202310,47311,68051
202310,47311,68051
202310,47313,41277
202310,47313,41277
202310,47314,7974
202310,47314,7974
202310,47315,3382
202310,47315,3382
202310,47324,39200
202310,47324,39200
202310,47325,744
202310,47325,744
202310,47326,85902
202310,47326,85902
202310,47327,8853
202310,47327,8853
202310,47328,4867
